run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
17837.464573691825,21756.17430766567,29711.042516071742,16955.14771804234,28425.37597434547,15701.971097207208,10406.102242602543,25968.10453436918,26499.095593274466,11753.251591702961
17837.464573691825,21756.17430766567,29711.042516071742,16197.482145459797,28425.37597434547,14483.175498792818,10406.102242602543,25968.10453436918,26499.095593274466,11753.251591702961
17837.464573691825,21756.17430766567,29711.042516071742,13796.46388951718,28425.37597434547,14483.175498792818,10406.102242602543,22733.781438471735,26499.095593274466,11753.251591702961
17837.464573691825,21457.04938024659,29711.042516071742,13796.46388951718,28425.37597434547,14483.175498792818,10406.102242602543,22733.781438471735,26499.095593274466,11753.251591702961
17837.464573691825,21457.04938024659,29711.042516071742,11629.915865389175,28425.37597434547,14483.175498792818,10406.102242602543,22733.781438471735,22675.01709220558,11753.251591702961
17837.464573691825,21457.04938024659,29711.042516071742,11629.915865389175,28425.37597434547,11171.990748207783,4559.346359684458,21314.03652919172,22675.01709220558,11753.251591702961
17837.464573691825,21457.04938024659,19010.331743308256,11629.915865389175,28425.37597434547,11171.990748207783,4559.346359684458,19560.909118165255,22675.01709220558,11753.251591702961
17837.464573691825,21457.04938024659,19010.331743308256,11629.915865389175,28425.37597434547,11171.990748207783,4559.346359684458,18162.9535126809,22675.01709220558,11753.251591702961
16457.85322221568,18209.193664597726,19010.331743308256,11629.915865389175,28425.37597434547,9151.757636722792,4559.346359684458,18162.9535126809,22675.01709220558,11753.251591702961
16457.85322221568,18209.193664597726,19010.331743308256,11629.915865389175,28425.37597434547,9151.757636722792,4559.346359684458,14990.027417636687,22675.01709220558,11753.251591702961
15219.108926601168,18209.193664597726,19010.331743308256,11629.915865389175,28425.37597434547,9151.757636722792,4559.346359684458,14990.027417636687,22675.01709220558,11753.251591702961
10503.603807855136,16696.429705971466,16754.77969451916,11629.915865389175,28425.37597434547,9151.757636722792,4559.346359684458,14990.027417636687,22675.01709220558,11753.251591702961
10503.603807855136,16696.429705971466,16754.77969451916,11629.915865389175,21493.412129060573,7988.827472578388,4559.346359684458,14259.279076152216,21790.96980887941,11689.139083244781
10503.603807855136,16696.429705971466,16754.77969451916,11629.915865389175,21493.412129060573,7988.827472578388,3230.2473942694924,13405.704292067952,18177.22590547353,9870.992253027469
10503.603807855136,16696.429705971466,16267.319910353768,9091.786862839945,21493.412129060573,7988.827472578388,3230.2473942694924,12138.946843037738,18177.22590547353,9870.992253027469
9380.506266051296,15389.252492352995,16267.319910353768,7749.668319976831,21493.412129060573,7680.738701947385,3230.2473942694924,12138.946843037738,16177.13766421581,8572.099254536166
9380.506266051296,11804.662316246877,7870.54099473567,7548.975805115719,19024.453585679254,7680.738701947385,3230.2473942694924,12138.946843037738,13512.868978103865,8572.099254536166
9380.506266051296,11804.662316246877,7870.54099473567,7168.07902521492,19024.453585679254,7680.738701947385,3230.2473942694924,10430.947980451714,13512.868978103865,8572.099254536166
9081.076409931315,8363.06097294487,7870.54099473567,6321.265168692627,19024.453585679254,6667.580581379285,3230.2473942694924,9014.315749165678,13512.868978103865,8011.9839674158575
9081.076409931315,8363.06097294487,7870.54099473567,4772.282295129527,18873.383573350067,6667.580581379285,3230.2473942694924,7850.978403918611,13512.868978103865,8011.9839674158575
9081.076409931315,8363.06097294487,7870.54099473567,4772.282295129527,15930.960389642145,6034.054724143294,3230.2473942694924,7850.978403918611,10743.321484763412,5496.902752668429
9081.076409931315,8363.06097294487,7870.54099473567,4772.282295129527,15930.960389642145,5963.353967301742,3230.2473942694924,6319.987984584814,10743.321484763412,5496.902752668429
9081.076409931315,8363.06097294487,7870.54099473567,4772.282295129527,15930.960389642145,5963.353967301742,3230.2473942694924,6319.987984584814,9311.385104438239,4467.666724374627
6142.306367222785,7659.641120934178,7870.54099473567,4772.282295129527,15930.960389642145,4395.383126823716,3230.2473942694924,5686.327686200918,6916.527111225732,4467.666724374627
6136.197481237948,7659.641120934178,7870.54099473567,4772.282295129527,15930.960389642145,4395.383126823716,3230.2473942694924,4762.016275001193,6916.527111225732,4041.610441747288
6136.197481237948,6578.334316595219,7870.54099473567,3340.6967204290536,14025.465924804052,4395.383126823716,3230.2473942694924,4346.636870977471,6916.527111225732,3916.216784256856
6136.197481237948,5957.907088831789,7870.54099473567,3340.6967204290536,11957.708382007559,4395.383126823716,3230.2473942694924,4346.636870977471,5706.18797445982,3916.216784256856
6136.197481237948,5957.907088831789,7870.54099473567,3340.6967204290536,11957.708382007559,4395.383126823716,3230.2473942694924,4346.636870977471,5706.18797445982,3157.5854072650272
4334.499445984984,4228.427578474057,7870.54099473567,3340.6967204290536,11957.708382007559,4395.383126823716,2917.4098440542475,4222.5496471849065,5706.18797445982,2760.523136937733
4334.499445984984,4228.427578474057,7870.54099473567,3340.6967204290536,11957.708382007559,4395.383126823716,2917.4098440542475,4222.5496471849065,5158.156180440512,2760.523136937733
2279.2298322938423,4228.427578474057,7870.54099473567,3340.6967204290536,11957.708382007559,3097.989853496996,2917.4098440542475,3756.26658266395,5158.156180440512,2760.523136937733
2279.2298322938423,4228.427578474057,7870.54099473567,3340.6967204290536,11957.708382007559,3097.989853496996,2917.4098440542475,3658.7639955010022,4771.119743079171,2760.523136937733
2279.2298322938423,4228.427578474057,7870.54099473567,3340.6967204290536,11606.158352168351,3097.989853496996,2917.4098440542475,2733.3369864097886,4771.119743079171,2013.6796604292522
2279.2298322938423,4228.427578474057,6805.918600847155,2971.918595285224,10185.344842376,3097.989853496996,2917.4098440542475,2733.3369864097886,4771.119743079171,2013.6796604292522
2279.2298322938423,4228.427578474057,6805.918600847155,2533.5761465499636,10185.344842376,3097.989853496996,2912.272953898957,2483.3241140015825,4771.119743079171,2013.6796604292522
2279.2298322938423,4228.427578474057,6805.918600847155,2533.5761465499636,10185.344842376,3097.989853496996,2912.272953898957,2483.3241140015825,4204.470097403155,2013.6796604292522
2279.2298322938423,3809.6595375907855,4852.711099951859,1556.6133736219194,8586.811927281955,3097.989853496996,2912.272953898957,2372.062096864519,3599.595392322405,2013.6796604292522
2279.2298322938423,3809.6595375907855,3996.235986702562,1556.6133736219194,8586.811927281955,3097.989853496996,2912.272953898957,2372.062096864519,3599.595392322405,2013.6796604292522
2279.2298322938423,3642.1597493947106,3646.740706699777,1556.6133736219194,8143.079751621552,3097.989853496996,2912.272953898957,2120.810550442764,3599.595392322405,2013.6796604292522
2279.2298322938423,3642.1597493947106,2845.138854357445,1556.6133736219194,6493.883315751038,3097.989853496996,2592.3489263866086,1977.9652642032227,2642.8025829119933,2013.6796604292522
2279.2298322938423,3642.1597493947106,2580.7350867523496,1556.6133736219194,6493.883315751038,3097.989853496996,2592.3489263866086,1576.3407044817784,2493.444708552248,2013.6796604292522
2279.2298322938423,3642.1597493947106,2580.7350867523496,1556.6133736219194,6493.883315751038,2592.6271606198247,2592.3489263866086,1576.3407044817784,2493.444708552248,2013.6796604292522
2180.5669131981203,3642.1597493947106,2580.7350867523496,1407.7101824923989,4507.135667213007,2592.6271606198247,2592.3489263866086,1576.3407044817784,2493.444708552248,2013.6796604292522
2180.5669131981203,3065.038706439507,2153.4008583331724,1407.7101824923989,4507.135667213007,2592.6271606198247,2592.3489263866086,1421.7845800442767,2493.444708552248,2013.6796604292522
2180.5669131981203,3065.038706439507,2153.4008583331724,1407.7101824923989,4507.135667213007,2592.6271606198247,1809.2811409153737,1299.9303249616157,2493.444708552248,2013.6796604292522
2180.5669131981203,3065.038706439507,1646.7572125250178,1407.7101824923989,4507.135667213007,2592.6271606198247,1809.2811409153737,1299.9303249616157,2493.444708552248,1945.9974985138047
1932.989586106891,3065.038706439507,1646.7572125250178,1407.7101824923989,4507.135667213007,2592.6271606198247,1809.2811409153737,1169.8620371686234,2493.444708552248,1945.9974985138047
1367.2535964748092,3065.038706439507,1646.7572125250178,1407.7101824923989,3677.665020493646,2313.4167489720553,1605.1015088949543,1169.8620371686234,2493.444708552248,1945.9974985138047
1367.2535964748092,2801.3304442576036,1646.7572125250178,1407.7101824923989,3260.038823436041,2313.4167489720553,1605.1015088949543,1169.8620371686234,1992.8446322001341,1772.6375462342742
1367.2535964748092,2801.3304442576036,1646.7572125250178,1407.7101824923989,3260.038823436041,2313.4167489720553,1605.1015088949543,1169.8620371686234,1992.8446322001341,1724.2780147008223
1367.2535964748092,2197.0891313245784,1646.7572125250178,1407.7101824923989,3260.038823436041,2153.705037288722,1605.1015088949543,1169.8620371686234,1992.8446322001341,1724.2780147008223
1367.2535964748092,2197.0891313245784,1646.7572125250178,1407.7101824923989,2897.4143999039725,2153.705037288722,1605.1015088949543,1169.8620371686234,1992.8446322001341,1724.2780147008223
1367.2535964748092,2197.0891313245784,1646.7572125250178,1407.7101824923989,2464.8985432263376,2153.705037288722,1605.1015088949543,1138.6070589518197,1992.8446322001341,1724.2780147008223
1367.2535964748092,1993.94070489256,1646.7572125250178,1407.7101824923989,2464.8985432263376,2153.705037288722,1605.1015088949543,1057.4326464065061,1992.8446322001341,1611.742533301158
1367.2535964748092,1993.94070489256,1646.7572125250178,1407.7101824923989,2180.9420532233685,1661.7206144508975,1605.1015088949543,1057.4326464065061,1992.8446322001341,1468.8687254967253
1367.2535964748092,1993.94070489256,1646.7572125250178,1407.7101824923989,2180.9420532233685,1661.7206144508975,1382.9546828510524,1057.4326464065061,1992.8446322001341,1468.8687254967253
1367.2535964748092,1992.388260883394,1577.7635545580297,1407.7101824923989,2092.886721340743,1661.7206144508975,1358.5941692522445,1057.4326464065061,1992.8446322001341,1405.0889931561069
1367.2535964748092,1992.388260883394,1364.5254060229586,1407.7101824923989,1868.3901299015633,1368.8498215888308,1358.5941692522445,1057.4326464065061,1623.1326186003175,1405.0889931561069
1351.903786552797,1888.122201614286,1333.9364479531612,1351.6003371104587,1868.3901299015633,1368.8498215888308,1358.5941692522445,1057.4326464065061,1623.1326186003175,1405.0889931561069
1309.825575436695,1782.8123125270556,1333.9364479531612,1253.7045203274251,1359.5499336098305,1368.8498215888308,1218.4123153946493,1057.4326464065061,1582.8978936144051,1370.9967998219468
1309.825575436695,1518.4868513828453,1333.9364479531612,1177.7562228667327,1359.5499336098305,1368.8498215888308,1218.4123153946493,1057.4326464065061,1568.7199176290974,1370.9967998219468
1309.825575436695,1456.4656200097456,1333.9364479531612,1177.7562228667327,1359.5499336098305,1368.8498215888308,1218.4123153946493,1057.4326464065061,1568.7199176290974,1370.9967998219468
1300.3957163646055,1456.4656200097456,1261.6810394754389,1177.7562228667327,1359.5499336098305,1368.8498215888308,1218.4123153946493,1057.4326464065061,1525.004520273015,1370.9967998219468
1229.526965836552,1456.4656200097456,1261.6810394754389,1177.7562228667327,1359.5499336098305,1368.8498215888308,1218.4123153946493,1057.4326464065061,1450.1395695759063,1370.9967998219468
1229.526965836552,1456.4656200097456,1261.6810394754389,1158.4380362074946,1359.5499336098305,1368.8498215888308,1218.4123153946493,1055.7968490522476,1450.1395695759063,1370.9967998219468
1229.526965836552,1374.2618728023986,1261.6810394754389,1158.4380362074946,1359.5499336098305,1368.8498215888308,1173.2841265343966,1055.7968490522476,1256.265500987583,1370.9967998219468
1095.8344022557926,1374.2618728023986,1261.6810394754389,1158.4380362074946,1359.5499336098305,1368.8498215888308,1173.2841265343966,1055.7968490522476,1256.265500987583,1327.9103979930549
1095.8344022557926,1374.2618728023986,1261.6810394754389,1120.4795379575758,1304.8772975712532,1368.8498215888308,1119.383077914671,1055.7968490522476,1256.265500987583,1327.9103979930549
1095.8344022557926,1325.7000191886455,1261.6810394754389,1120.4795379575758,1221.7554600443966,1330.7508050350584,1119.383077914671,1055.7968490522476,1256.265500987583,1234.031631238364
1085.4877237686726,1325.7000191886455,1261.6810394754389,1120.4795379575758,1144.0421372265928,1330.7508050350584,1119.383077914671,1050.7031894939328,1210.2402854200927,1234.031631238364
1085.4877237686726,1316.5765346590726,1261.6810394754389,1105.1200102096914,1144.0421372265928,1330.7508050350584,1119.383077914671,1050.7031894939328,1210.2402854200927,1234.031631238364
1085.4877237686726,1316.5765346590726,1261.6810394754389,1105.1200102096914,1144.0421372265928,1320.9424445011534,1119.383077914671,1050.7031894939328,1202.715390704075,1234.031631238364
1085.4877237686726,1304.4365986857642,1261.6810394754389,1105.1200102096914,1144.0421372265928,1320.9424445011534,1119.383077914671,1050.7031894939328,1073.4862806276215,1189.216244235217
1085.4877237686726,1300.339356309214,1261.6810394754389,1058.3887645687598,1144.0421372265928,1320.9424445011534,1119.383077914671,1050.6273315510507,1073.4862806276215,1189.216244235217
1085.4877237686726,1236.2743486495697,1174.6215519619043,1058.3887645687598,1144.0421372265928,1311.5910296865522,1089.523568247298,1050.6273315510507,1073.4862806276215,1187.276791315014
1085.4877237686726,1134.3829846077806,1174.6215519619043,1058.3887645687598,1144.0421372265928,1311.5910296865522,1089.523568247298,1050.6273315510507,1073.4862806276215,1176.0416108410789
1085.4877237686726,1134.3829846077806,1153.3706512964748,1058.3887645687598,1144.0421372265928,1302.939772476298,1089.523568247298,1050.6273315510507,1073.4862806276215,1176.0416108410789
1085.4877237686726,1134.3829846077806,1153.3706512964748,1058.3887645687598,1144.0421372265928,1302.939772476298,1086.5230209781043,1050.6273315510507,1073.4862806276215,1176.0416108410789
1085.4877237686726,1134.3829846077806,1128.166696499614,1058.3887645687598,1144.0421372265928,1302.939772476298,1071.2922584181822,1050.6273315510507,1073.4862806276215,1176.0416108410789
1079.3532455836983,1134.3829846077806,1128.166696499614,1058.3887645687598,1144.0421372265928,1279.8937742535372,1071.2922584181822,1050.6273315510507,1073.4862806276215,1176.0416108410789
1079.3532455836983,1092.188987937855,1118.516276827668,1058.3887645687598,1144.0421372265928,1279.8937742535372,1050.0057130194818,1050.6273315510507,1073.4862806276215,1176.0416108410789
1040.366178060578,1092.188987937855,1095.9549207990963,1058.3887645687598,1144.0421372265928,1279.8937742535372,1050.0057130194818,1050.6273315510507,1073.4862806276215,1155.919402732686
1040.366178060578,1092.188987937855,1095.9549207990963,1058.3887645687598,1135.977362466109,1265.2046646702015,1044.8636788297863,1050.6273315510507,1073.4862806276215,1118.0513682917672
1040.366178060578,1092.188987937855,1095.9549207990963,1058.3887645687598,1109.6883817152652,1205.70816596637,1044.8636788297863,1050.6273315510507,1073.4862806276215,1118.0513682917672
1040.366178060578,1092.188987937855,1095.9549207990963,1058.3887645687598,1109.6883817152652,1178.6563421026408,1044.8636788297863,1050.6273315510507,1061.5894619421542,1118.0513682917672
1040.366178060578,1087.036174299473,1095.9549207990963,1058.3887645687598,1109.6883817152652,1178.6563421026408,1044.8636788297863,1050.6273315510507,1061.5894619421542,1097.2954781230596
1040.366178060578,1064.368850938815,1095.9549207990963,1058.3887645687598,1087.552378509299,1178.6563421026408,1044.8636788297863,1050.6273315510507,1056.8466838354145,1097.2954781230596
1040.366178060578,1064.368850938815,1087.3453209566935,1058.3887645687598,1087.3997706258092,1178.6563421026408,1044.8636788297863,1050.6273315510507,1030.0701485207496,1089.9469383588348
1040.366178060578,1053.028667705714,1087.3453209566935,1058.3887645687598,1071.618470544253,1178.6563421026408,1044.8636788297863,1050.6273315510507,1030.0701485207496,1089.9469383588348
1040.366178060578,1053.028667705714,1085.3206939409304,1058.3887645687598,1054.8483841116124,1162.8633997769416,1044.8636788297863,1050.6273315510507,1030.0701485207496,1066.4891476952655
1040.366178060578,1053.028667705714,1085.3206939409304,1058.3887645687598,1054.8483841116124,1149.2506531132142,1044.8636788297863,1050.6273315510507,1030.0701485207496,1066.4891476952655
1040.366178060578,1053.028667705714,1077.1471988607682,1055.4401398925118,1054.8483841116124,1144.8662238220122,1044.8636788297863,1050.6273315510507,1030.0701485207496,1066.4891476952655
1040.366178060578,1053.028667705714,1077.1471988607682,1055.4401398925118,1054.8483841116124,1103.4750446231133,1044.8636788297863,1050.6273315510507,1030.0701485207496,1066.4891476952655
1040.366178060578,1053.028667705714,1070.1584545672551,1055.4401398925118,1054.8483841116124,1103.4750446231133,1036.6533914981048,1046.0519590619035,1030.0701485207496,1066.4891476952655
1040.366178060578,1053.028667705714,1070.1584545672551,1055.4401398925118,1054.8483841116124,1103.4750446231133,1036.6533914981048,1046.0519590619035,1030.0701485207496,1066.4891476952655
1040.366178060578,1053.028667705714,1070.1584545672551,1055.4401398925118,1054.8483841116124,1080.1259378595753,1036.6533914981048,1044.504102669441,1030.0701485207496,1048.982388653143
1040.366178060578,1053.028667705714,1070.1584545672551,1055.4401398925118,1044.7825540003307,1080.1259378595753,1036.6533914981048,1044.504102669441,1030.0701485207496,1048.982388653143
1040.366178060578,1053.028667705714,1070.1584545672551,1055.4401398925118,1044.7825540003307,1080.1259378595753,1036.6533914981048,1044.504102669441,1030.0701485207496,1048.982388653143
1040.366178060578,1053.028667705714,1070.1584545672551,1055.4401398925118,1035.3030365913064,1080.1259378595753,1036.6533914981048,1044.504102669441,1030.0701485207496,1040.111887491528
1040.366178060578,1053.028667705714,1070.1584545672551,1054.363564638696,1035.3030365913064,1066.5759227559402,1036.6533914981048,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1053.028667705714,1070.1584545672551,1043.3234280357415,1035.3030365913064,1066.5759227559402,1036.6533914981048,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1050.7085365744542,1070.1584545672551,1043.3234280357415,1035.3030365913064,1066.5759227559402,1024.2333632300524,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1050.7085365744542,1070.1584545672551,1043.3234280357415,1027.986244306479,1066.5759227559402,1024.2333632300524,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1050.7085365744542,1054.5590931481872,1025.7778344857757,1027.986244306479,1066.5759227559402,1024.2333632300524,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1050.7085365744542,1054.5590931481872,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1050.7085365744542,1054.5590931481872,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1050.7085365744542,1054.5590931481872,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1044.504102669441,1030.0701485207496,1040.111887491528
1027.767937108765,1041.4264776959185,1052.5685239518195,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1044.504102669441,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1052.5685239518195,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1044.504102669441,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1052.5685239518195,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1042.1941397301018,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1034.8942154405556,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1042.1941397301018,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1034.8942154405556,1025.7778344857757,1027.986244306479,1062.14131999712,1024.2333632300524,1032.6253648113461,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1034.8942154405556,1025.7778344857757,1027.986244306479,1052.2883675476764,1024.2333632300524,1030.8924259797107,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1034.8942154405556,1025.7778344857757,1027.986244306479,1052.2883675476764,1024.2333632300524,1029.0783549605842,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1034.8942154405556,1025.7778344857757,1027.986244306479,1052.2883675476764,1024.2333632300524,1029.0783549605842,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1023.983885967126,1025.7778344857757,1026.4506696689446,1052.2883675476764,1024.2333632300524,1029.0783549605842,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1023.983885967126,1025.7778344857757,1026.4506696689446,1052.2883675476764,1024.2333632300524,1029.0783549605842,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1029.0783549605842,1030.0701485207496,1039.0105638400935
1027.767937108765,1041.4264776959185,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1029.0783549605842,1030.0701485207496,1039.0105638400935
1027.767937108765,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1028.0861022370193,1030.0701485207496,1039.0105638400935
1022.4443515943035,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1025.4376025472066,1030.0701485207496,1038.4190898281727
1022.4443515943035,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1020.520730846224,1030.0701485207496,1038.4190898281727
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1020.520730846224,1030.0701485207496,1038.4190898281727
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1020.520730846224,1030.0701485207496,1038.4190898281727
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1020.520730846224,1030.0701485207496,1036.726394944791
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1039.1252302075193,1024.2333632300524,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1016.5378705686315,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1020.520730846224,1030.0701485207496,1026.8250629551064
1014.6595121730999,1034.324689600303,1023.983885967126,1025.7778344857757,1019.7787761656901,1030.6165440045245,1008.5503111783016,1012.5961482419949,1030.0701485207496,1026.8250629551064
1014.6595121730999,1031.1341951388563,1023.983885967126,1025.7778344857757,1019.7787761656901,1028.5832185198387,1008.5503111783016,1004.6007748654968,1030.0701485207496,1026.8250629551064
1014.6595121730999,1031.1341951388563,1023.983885967126,1025.7778344857757,1019.7787761656901,1028.5832185198387,1008.5503111783016,1004.6007748654968,1029.1768910163446,1026.8250629551064
1014.6595121730999,1031.1341951388563,1023.983885967126,1025.7778344857757,1019.7787761656901,1028.5832185198387,1008.5503111783016,1004.6007748654968,1029.1768910163446,1026.8250629551064
1014.6595121730999,1031.1341951388563,1023.983885967126,1025.7778344857757,1019.7787761656901,1028.5832185198387,1008.5503111783016,1004.6007748654968,1029.1768910163446,1026.8250629551064
1014.6595121730999,1028.7703875716252,1023.983885967126,1025.7778344857757,1019.7787761656901,1028.5832185198387,1008.5503111783016,1004.6007748654968,1029.1768910163446,1026.8250629551064
